id,_title,_description,keywords,_circa,_date created,_material,_width,_height,_depicts,_Lat,_Lon,year,_creator
001ALA011010,Luar na Praia da Gávea,"Atualmente conhecida como praia de São Conrado, a Praia da Gávea era assim chamada devido à Pedra da Gávea.",N.A.,1915 – 1925,N.A.,FOTOGRAFIA/ Papel,21.9 cm,16.0 cm,N.A.,-23.000607,-43.245895,1920,N.A.
001ALA011011,Copacabana e Avenida Delfim Moreira,Copacabana é um dos mais emblemáticos bairros do Rio de Janeiro e Delfim Moreira é o nome da avenida da orla do Leblon.,N.A.,1915 – 1925,N.A.,FOTOGRAFIA/ Papel,22.0 cm,16.0 cm,N.A.,-22.944934,-43.196427,1920,N.A.
001ALA011012,Praia de Botafogo,"A Praia de Botafogo foi primeiro chamada pelos franceses de ""Le Lac"" - o Lago. Os portugueses deram o nome de Francisco Velho, um dos companheiros de Estácio de Sá no Morro Cara de Cão, que se estabeleceu na praia e começou ali uma lavoura. Por volta de 1641 passou a chamar-se Praia de Botafogo por causa de João de Souza Botafogo, que ali manteve residência depois que chegou ao Brasil fugindo de perseguições políticas em Portugal.  Até o século XVIII o bairro era praticamente inabitado, e eram dois os caminhos que levavam à Praia: o Caminho Velho, atual Rua Senador Vergueiro, e o Caminho Novo, atual Rua Marquês de Abrantes.",N.A.,1915 – 1925,N.A.,FOTOGRAFIA/ Papel,21.8 cm,16.1 cm,N.A.,-22.945356,-43.193435,1920,N.A.
001ALA011013,"Praia da Saudade, vista tomada da Urca","A Praia da Saudade ficava localizada no que é hoje a entrada do bairro da Urca, no Rio de Janeiro. Na década de 1930,  foi totalmente aterrada para a construção do Iate Clube do Rio de Janeiro.",N.A.,1915 – 1925,N.A.,FOTOGRAFIA/ Papel,21.9 cm,15.9 cm,N.A.,-22.951625,-43.165278,1920,N.A.
001ALA011014,Botafogo visto do Pão de Açúcar,"Vista panorâmica da enseada e do bairro de Botafogo a partir do Pão de Açúcar. No horizonte, em destaque próximo à lua, o Pico do Corcovado.",N.A.,1915 – 1925,N.A.,FOTOGRAFIA/ Papel,21.9 cm,16.0 cm,N.A.,-22.949487,-43.156698,1920,N.A.
001ALA011015,Copacabana e Leme,"Vista noturna das praias de Copacabana e Leme, ao centro da imagem, em primeiro plano, o obelisco comemorativo da inauguração da Avenida Atlântica, em  22 de julho de 1919.",N.A.,1919 – 1925,N.A.,FOTOGRAFIA/ Papel,21.9 cm,16.0 cm,N.A.,-22.979945,-43.189606,1922,N.A.
001ALA011016,Praia de Botafogo,"Vista noturna da Praia de Botafogo, a partir do Morro da Viúva. No centro da imagem pode-se ver a torre da Igreja Imaculada Conceição. No horizonte, a Pedra da Gávea e o Pico do Corcovado iluminado",N.A.,1915 – 1925,N.A.,FOTOGRAFIA/ Papel,21.7 cm,15.7 cm,N.A.,-22.942685,-43.175359,1920,N.A.
001ALA011017,"Hotel Central, na Praia do Flamengo","O Hotel Central ficava na Praia do Flamengo, esquina com a rua Barão do Flamengo. Foi construído em 1915, no lugar do balneário High-Life, e era também uma casa de banho, contando com pequenos quartos onde os banhistas trocavam de roupa. Foi demolido em 1951 e em seu lugar erguido o edifício Conde de Nassau.",N.A.,1915 – 1925,N.A.,FOTOGRAFIA/ Papel,21.9 cm,16.0 cm,N.A.,-22.933824,-43.17441,1920,N.A.
001ALA011018,Avenida Rio Branco,"Avenida Rio Branco, antiga Avenida Central, até 1912, tomada da Cinelândia em direção à Praça Mauá. No centro e ao fundo, o Theatro Municipal.",N.A.,1915 – 1925,N.A.,FOTOGRAFIA/ Papel,21.9 cm,16.0 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q2946148"">Centro</a>",-22.912043,-43.175603,1920,N.A.
001ALA011019,Avenida Central,"Vista noturna da Avenida Central. No centro, ao fundo, o obelisco comemorativo da conclusão das obras da avenida duplamente inaugurada: o primeiro trecho em 07 de setembro de1904. Passou a chamar-se Rio Branco em 10 de março de 1912, um mês após a morte do barão homenageado. À esquerda, no primeiro plano, a Escola de Belas Artes seguida da Biblioteca Nacional.",N.A.,1915 – 1925,N.A.,FOTOGRAFIA/ Papel,21.9 cm,16.0 cm,N.A.,-22.908461,-43.176557,1920,N.A.
001ALA011020,Avenida Rio Branco,"Vista noturna da Avenida Rio Branco, antiga Avenida Central, até 1912. Totalmente iluminada, a avenida recebeu 55 lâmpadários de luz elétrica, instalados pela Light em 15 de novembro de 1905, por ocasião da inauguração do segundo trecho da avenida. Nas calçadas foram instalados lampiões à gás. À esquerda da imagem, parte do Teatro Municipal e da Praça Marechal Floriano.",N.A.,1915 – 1925,N.A.,FOTOGRAFIA/ Papel,21.9 cm,16.0 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q2946148"">Centro</a>",-22.909752,-43.175889,1920,N.A.
001AM001001,Palácio Guanabara,"Fachada do Palácio Guanabara, vista frontal. Vê-se bandeira hasteada no centro da edificação.",Augusto Malta,N.A.,"August 20, 1913",FOTOGRAFIA/ Papel,23 cm,17 cm,N.A.,-22.9372,-43.183754,1913,Augusto Malta
001AM002001,Vista da aléia das palmeiras a partir do Palácio Guanabara,"Vista da rua Paissandu em toda a sua extensão, a partir do terraço do palácio Guanabara.",Augusto Malta,1915 – 1925,N.A.,FOTOGRAFIA/ Papel,16.4 cm,22.2 cm,N.A.,-22.937568,-43.183935,1920,Augusto Malta
001AM002002,Terraço do Palácio da Guanabara,Dois homens no terraço do Palácio Guanabara.,Augusto Malta,1915 – 1925,N.A.,FOTOGRAFIA/ Papel,16.4 cm,22.3 cm,N.A.,-22.937599,-43.183882,1920,Augusto Malta
001AM003,Escola Estácio de Sá,"Fachada da escola Estácio de Sá, fundada em 1911 na Fortaleza de São João.",Augusto Malta,1911 – 1920,N.A.,FOTOGRAFIA/ Papel,22.8 cm,17 cm,N.A.,-22.914192,-43.207621,1915,Augusto Malta
001AM004,Igreja Positivista do Brasil,"O Templo da Humanidade é a sede da Igreja Positivista do Brasil, fica na rua Benjamin Constant, fundado em 1881 no bairro da Glória.",Augusto Malta,1915 – 1925,N.A.,FOTOGRAFIA/ Papel,22.8 cm,17.1 cm,N.A.,-22.920882,-43.17923,1920,Augusto Malta
001AM005001,Inauguração da Estátua da Amizade em frente a Igreja de Santa Luzia,"Inaugurado em 4 de julho de 1931, o monumento à amizade Brasil-Estados Unidos nos foi presenteado por uma iniciativa da Câmara Americana de Comércio, por conta da comemoração do primeiro centenário da emancipação política do Brasil. Localizava-se inicialmente na Praça Estados Unidos, tendo sido reinaugurada em 1942 na Praça 4 de Julho, em frente à Embaixada Americana. O monumento, obra do escultor Charles Keeke, representa uma mulher de pé sustentando com a mão direita uma palma de louros e com a esquerda as bandeiras brasileira e norte-americana. No pedestal do monumento há dois medalhões e logo abaixo a inscrição ""Amizade do povo americano ao povo brasileiro 07/09/1822- 07/09/1922"".",Augusto Malta,N.A.,"July 4, 1931",FOTOGRAFIA/ Papel,23.3 cm,17 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q2946148"">Centro</a>",-22.910567,-43.171647,1931,Augusto Malta
001AM005002,Inauguração da Estátua da Amizade em frente a Igreja de Santa Luzia,"Inaugurado em 4 de julho de 1931, o monumento à amizade Brasil-Estados Unidos nos foi presenteado por uma iniciativa da Câmara Americana de Comércio, por conta da comemoração do primeiro centenário da emancipação política do Brasil. Localizava-se inicialmente na Praça Estados Unidos, tendo sido reinaugurada em 1942 na Praça 4 de Julho, em frente à Embaixada Americana. O monumento, obra do escultor Charles Keeke, representa uma mulher de pé sustentando com a mão direita uma palma de louros e com a esquerda as bandeiras brasileira e norte-americana. No pedestal do monumento há dois medalhões e logo abaixo a inscrição ""Amizade do povo americano ao povo brasileiro 07/09/1822- 07/09/1922"".",Augusto Malta,N.A.,"July 4, 1931",FOTOGRAFIA/ Papel,23.4 cm,16.9 cm,N.A.,-22.909963,-43.171729,1931,Augusto Malta
001AM006,Quinta da Boa Vista,nan,Augusto Malta,1910 – 1920,N.A.,FOTOGRAFIA/ Papel,23 cm,17 cm,N.A.,-22.907058,-43.224919,1915,Augusto Malta
001AM008,"Jockey Club, com a Pedra da Gávea ao fundo",Jardim interno do Jockey Club.,Augusto Malta,1920 – 1930,N.A.,FOTOGRAFIA/ Papel,22.8 cm,17.5 cm,N.A.,-22.974214,-43.224752,1925,Augusto Malta
001AM010,Praça Marechal Floriano,"Vista do Teatro Municipal, Escola Nacional de Belas Artes (atual Museu Nacional de Belas Artes), trecho da  Avenida Rio Branco e parte da Praça Marechal Floriano.",Augusto Malta,1917 – 1923,N.A.,FOTOGRAFIA/ Papel,22.7 cm,16.8 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q2946148"">Centro</a>",-22.910332,-43.176308,1920,Augusto Malta
001AM011,Praça Tiradentes,"Aspecto das imediações da praça Tiradentes. Rua com transeuntes, carros e bondes, um deles em direção a Engenho de Dentro.",Augusto Malta,N.A.,1924,FOTOGRAFIA/ Papel,22.9 cm,17.5 cm,N.A.,-22.907503,-43.183452,1924,Augusto Malta
001AM013,Bonde em frente a Igreja do Santíssimo Sacramento da Antiga Sé,"Bonde de linha não identificada, com inscrição lateral de número 449.",Augusto Malta,N.A.,"May 28, 1924",FOTOGRAFIA/ Papel,22.9 cm,17.4 cm,N.A.,-22.904001,-43.183516,1924,Augusto Malta
001AM014001,Exposição de 1908,"Vista geral da Exposição de 1908, em comemoração ao centenário da Abertura dos Portos às Nações Amigas, em fase final de construção.",Augusto Malta,N.A.,1908,FOTOGRAFIA/ Papel,28.3 cm,22.2 cm,N.A.,-22.954049,-43.171481,1908,Augusto Malta
001AM014002,Vista da Exposição de 1908,"Vista geral da Exposição de 1908, em comemoração ao centenário da Abertura dos Portos às Nações Amigas.",Augusto Malta,N.A.,"May 10, 1908",FOTOGRAFIA/ Papel,28.3 cm,22.3 cm,N.A.,-22.951691,-43.178206,1908,Augusto Malta
001AMF016001,Vista do Outeiro e do mercado da Glória,nan,Marc Ferrez,1880 – 1890,N.A.,FOTOGRAFIA/ Papel,19.4 cm,15.0 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q1532671"">Glória</a>",-22.918495,-43.17781,1885,Marc Ferrez
001AMF016002,Vista do bairro do Catete e do Pão de Açucar tomada de Santa Teresa,nan,Marc Ferrez,1880 – 1890,N.A.,FOTOGRAFIA/ Papel,20.1 cm,14.7 cm,N.A.,-22.919958,-43.180424,1885,Marc Ferrez
001AMF016005,Porto do Rio de Janeiro,nan,Marc Ferrez,1880 – 1890,N.A.,FOTOGRAFIA/ Papel,20.1 cm,14.7 cm,N.A.,-22.89551,-43.183587,1885,Marc Ferrez
001AMF016006,Docas D. Pedro II e embarcações,nan,Marc Ferrez,1880 – 1890,N.A.,FOTOGRAFIA/ Papel,20.0 cm,14.8 cm,N.A.,-22.895841,-43.18612,1885,Marc Ferrez
001AMF016008,Porto e Mosteiro de São Bento,nan,Marc Ferrez,1880 – 1890,N.A.,FOTOGRAFIA/ Papel,20.2 cm,14.5 cm,N.A.,-22.89554,-43.180214,1885,Marc Ferrez
001AMF016016,O Porto e o Mosteiro de São Bento,nan,Marc Ferrez,1880 – 1890,N.A.,FOTOGRAFIA/ Papel,20.0 cm,15.0 cm,N.A.,-22.897786,-43.176155,1885,Marc Ferrez
001AMF016025,Vista de Laranjeiras,nan,Marc Ferrez,1880 – 1890,N.A.,FOTOGRAFIA/ Papel,20.4 cm,15.1 cm,N.A.,-22.938039,-43.18745300000001,1885,Marc Ferrez
001AMF016042,Comemoração em cais,nan,Marc Ferrez,1880 – 1890,N.A.,FOTOGRAFIA/ Papel,20.2 cm,15.2 cm,N.A.,-22.898776,-43.17652,1885,Marc Ferrez
001AN01001001,"Vista da Praia de Botafogo, tomada do Morro da Viúva","Vista da Praia de Botafogo, tomada do Morro da Viúva. À direita vê-se a torre sineira da Igreja da Imaculada Conceição e, no horizonte, o Morro Dois Irmãos, a Pedra da Gávea e o Corcovado.",Anônimo,1902 – 1912,N.A.,FOTOGRAFIA/ Papel,10.5 cm,7.8 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q894624"">Botafogo (Bairro)</a>",-22.942585,-43.176129,1907,Anônimo
001AN01001002,Vista da praia de Botafogo,"Vista da praia de Botafogo a partir do morro da Viúva, com morro do Corcovado ao fundo.",Anônimo,N.A.,1907,FOTOGRAFIA/ Papel,10.5 cm,7.8 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q894624"">Botafogo (Bairro)</a>",-22.941868,-43.175128,1907,Anônimo
001AN01001003,"Vista da Praia de Botafogo, com o Morro do Corcovado à direita",nan,Anônimo,1902 – 1912,N.A.,FOTOGRAFIA/ Papel,10.5 cm,8.0 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q894624"">Botafogo (Bairro)</a>",-22.942577,-43.175772,1907,Anônimo
001AN01001004,Vista para a Baía de Guanabara,nan,Anônimo,1902 – 1912,N.A.,FOTOGRAFIA/ Papel,10.5 cm,8.0 cm,N.A.,-22.942098,-43.175505,1907,Anônimo
001AN01001006,"Vista do Pico do Corcovado, ainda com o mirante Chapéu do Sol","Vista do morro do Corcovado ainda com o mirante Chapéu de Sol, substituído em 1931 pela estátua do Cristo Redentor.",Anônimo,1902 – 1912,N.A.,FOTOGRAFIA/ Papel,10.1 cm,7.4 cm,N.A.,-22.952237,-43.226134,1907,Anônimo
001AN01001007,"Praia de Copacabana, com vista do Pão de Açúcar",nan,Anônimo,1902 – 1912,N.A.,FOTOGRAFIA/ Papel,10.5 cm,8.0 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q202730"">Copacabana</a>",-22.984602,-43.189941,1907,Anônimo
001AN01001008,"Praia de Ipanema, com vista do Morro Dois Irmãos e da Pedra da Gávea",nan,Anônimo,1902 – 1912,N.A.,FOTOGRAFIA/ Papel,10.3 cm,7.4 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q468540"">Ipanema</a>",-22.989663,-43.191102,1907,Anônimo
001AN01001009,Mulher e criança na praia de Copacabana,nan,Anônimo,N.A.,June 1907,FOTOGRAFIA/ Papel,10.5 cm,8.0 cm,N.A.,-22.974209,-43.186098,1907,Anônimo
001AN01001010,Praia de Copacabana,nan,Anônimo,1902 – 1912,N.A.,FOTOGRAFIA/ Papel,10.5 cm,8.0 cm,N.A.,-22.985874,-43.188397,1907,Anônimo
001AN01001011,"Praia de Ipanema, com Morro Dois Irmãos ao fundo",nan,Anônimo,1902 – 1912,N.A.,FOTOGRAFIA/ Papel,10.5 cm,8.0 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q468540"">Ipanema</a>",-22.990921,-43.191363,1907,Anônimo
001AN01001018,Campo de Santana,nan,Anônimo,1902 – 1912,N.A.,FOTOGRAFIA/ Papel,10.5 cm,8.0 cm,N.A.,-22.907269,-43.187821,1907,Anônimo
001AN01001019,Campo de Santana,nan,Anônimo,1902 – 1912,N.A.,FOTOGRAFIA/ Papel,10.5 cm,8.0 cm,N.A.,-22.907649,-43.188592,1907,Anônimo
001AN01001020,Campo de Santana,nan,Anônimo,1902 – 1912,N.A.,FOTOGRAFIA/ Papel,10.5 cm,8.0 cm,N.A.,-22.907167,-43.187645,1907,Anônimo
001AN01001026,Pedra da Gávea vista da Tijuca,nan,Anônimo,1902 – 1912,N.A.,FOTOGRAFIA/ Papel,10.5 cm,8.0 cm,N.A.,-22.969184,-43.258827,1907,Anônimo
001AN01001027,"Serra da Tijuca, atual Estrada Redentor",nan,Anônimo,1902 – 1912,N.A.,FOTOGRAFIA/ Papel,10.5 cm,8.0 cm,N.A.,-22.958202,-43.257356,1907,Anônimo
001AN01001029,Serra da Tijuca vista do Sumaré,nan,Anônimo,1902 – 1912,N.A.,FOTOGRAFIA/ Papel,10.5 cm,8.0 cm,N.A.,-22.931053,-43.222531,1907,Anônimo
001AN01001031,Palmeiras Imperiais na Rua Paissandu,nan,Anônimo,1902 – 1912,N.A.,FOTOGRAFIA/ Papel,10.5 cm,8.0 cm,N.A.,-22.934861,-43.178359,1907,Anônimo
001AN01002001,"Vista da Praia de Botafogo, ao fundo o Morro do Corcovado e a Pedra da Gávea",nan,Anônimo,1902 – 1912,N.A.,FOTOGRAFIA/ Papel,9.8 cm,7.3 cm,N.A.,-22.94219,-43.175752,1907,Anônimo
001AN01002002,"Vista da Praia de Botafogo, ao fundo o Morro do Corcovado",nan,Anônimo,1902 – 1912,N.A.,FOTOGRAFIA/ Papel,9.8 cm,7.3 cm,N.A.,-22.942167,-43.175762,1907,Anônimo
001AN01002003,Vista da Enseada de Botafogo e de parte da avenida Beira-Mar,nan,Anônimo,1902 – 1912,N.A.,FOTOGRAFIA/ Papel,9.8 cm,7.3 cm,N.A.,-22.942239,-43.175852,1907,Anônimo
001AN01002004,Bairro das Laranjeiras visto de Santa Teresa,nan,Anônimo,1902 – 1912,N.A.,FOTOGRAFIA/ Papel,9.8 cm,7.3 cm,N.A.,-22.9351,-43.194037,1907,Anônimo
001AN01002005,"Vista do bairro de Laranjeiras, com o Pão de Açúcar à esquerda",nan,Anônimo,1902 – 1912,N.A.,FOTOGRAFIA/ Papel,9.8 cm,7.3 cm,N.A.,-22.934924,-43.194117,1907,Anônimo
001AN01002006,Bairro do Catete visto de Santa Teresa,nan,Anônimo,1902 – 1912,N.A.,FOTOGRAFIA/ Papel,9.8 cm,7.3 cm,N.A.,-22.922934,-43.190464,1907,Anônimo
001AN01002007,"Glória, Palácio Monroe e Passeio Público, a partir do centro",nan,Anônimo,1906 – 1916,N.A.,FOTOGRAFIA/ Papel,9.8 cm,7.3 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q2946148"">Centro</a>",-22.910813,-43.174476,1911,Anônimo
001AN01002008,"Avenida Central, vendo-se o prédio do Supremo Tribunal Federal, Palácio Monroe e o Passeio Público","Em frente ao Supremo Tribunal Federal (atual CCJF), provavelmente, trata-se da obra de construção do Theatro Municipal.",Anônimo,1905 – 1909,N.A.,FOTOGRAFIA/ Papel,9.8 cm,7.3 cm,N.A.,-22.909385,-43.17418,1907,Anônimo
001AN01002009A,"Fundos da Biblioteca Nacional, ao fundo os Arcos da Lapa e Santa Teresa",nan,Anônimo,1910 – 1916,N.A.,FOTOGRAFIA/ Papel,9.8 cm,7.3 cm,N.A.,-22.909607,-43.174663,1913,Anônimo
001AN01002009B,"Fundos da Biblioteca Nacional, ao fundo os Arcos da Lapa e Santa Teresa",nan,Anônimo,1910 – 1916,N.A.,FOTOGRAFIA/ Papel,9.8 cm,7.3 cm,N.A.,-22.909607,-43.174663,1913,Anônimo
001AN01002010,Vista da Avenida Beira-Mar a partir da Glória,nan,Anônimo,1912 – 1922,N.A.,FOTOGRAFIA/ Papel,9.8 cm,7.3 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q1532671"">Glória</a>",-22.921605,-43.180977,1917,Anônimo
001AN01002011,Bairro de Santa Teresa com o Castelinho do Valentim ao fundo,nan,Anônimo,1906 – 1916,N.A.,FOTOGRAFIA/ Papel,9.8 cm,7.3 cm,N.A.,-22.92284,-43.188174,1911,Anônimo
001AN01002012,Bairro de Santa Teresa com o Castelinho do Valentim ao fundo,nan,Anônimo,1902 – 1912,N.A.,FOTOGRAFIA/ Papel,9.8 cm,7.3 cm,N.A.,-22.922842000000006,-43.188171,1907,Anônimo
